web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751545808-97","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures à talon rasé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_2363038_uploaded_image1_1593392782.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-98","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures hommes","5 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362960_uploaded_image1_1593391035.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-99","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362880_uploaded_image1_1593389089.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-100","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Sebago","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362721_uploaded_image1_1593386610.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-101","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Sebago","11 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362710_uploaded_image1_1593386513.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-102","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362593_uploaded_image1_1593385010.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-103","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","Prix sur demande","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_2362584_uploaded_image1_1593384838.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-104","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Gazelle","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362206_uploaded_image1_1593378737.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-105","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Gazelle","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362203_uploaded_image1_1593378702.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-106","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike TN","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362192_uploaded_image1_1593378575.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-107","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Air Nike","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362121_uploaded_image1_1593377546.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-108","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike 720","35 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362114_uploaded_image1_1593377459.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-109","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets LeBron James","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362034_uploaded_image1_1593376659.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-110","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets LeBron James","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362031_uploaded_image1_1593376619.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-111","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets tout-terrain","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362022_uploaded_image1_1593376545.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-112","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Puma","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362014_uploaded_image1_1593376468.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-113","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Zoom","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362011_uploaded_image1_1593376438.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-114","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins daim","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362010_uploaded_image1_1593376409.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-115","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Zoom","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2362006_uploaded_image1_1593376361.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-116","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Adidas Topanga","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361992_uploaded_image1_1593376224.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-117","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361988_uploaded_image1_1593376142.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-118","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Zoom","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361986_uploaded_image1_1593376115.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-119","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Wallabies cuir","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361983_uploaded_image1_1593376092.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-120","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Air Nike","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361977_uploaded_image1_1593376055.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-121","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361956_uploaded_image1_1593375767.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-122","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Yeezy","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361953_uploaded_image1_1593375734.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-123","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Yeezy","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361951_uploaded_image1_1593375700.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-124","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361945_uploaded_image1_1593375662.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-125","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Crazy One","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361941_uploaded_image1_1593375627.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-126","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan One","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361939_uploaded_image1_1593375589.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-127","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","30 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361931_uploaded_image1_1593375516.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-128","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361884_uploaded_image1_1593374854.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-129","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Jordan","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361881_uploaded_image1_1593374815.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-130","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Mocassins homme","Prix sur demande","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_2361714_uploaded_image1_1593373204.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-131","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Reebok","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361522_uploaded_image1_1593369985.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-132","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Yeezy","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361494_uploaded_image1_1593369555.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-133","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361486_uploaded_image1_1593369253.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-134","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Shox","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361483_uploaded_image1_1593369197.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-135","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Nike shox","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361480_uploaded_image1_1593369152.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-136","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force","23 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361476_uploaded_image1_1593369114.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-137","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike","23 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361472_uploaded_image1_1593369062.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-138","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures homme","50 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361468_uploaded_image1_1593368983.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-139","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Adidas Yeezy","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361464_uploaded_image1_1593368952.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-140","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361454_uploaded_image1_1593368854.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-141","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike tn","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361449_uploaded_image1_1593368768.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-142","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike 270","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361445_uploaded_image1_1593368733.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-143","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike AF 1","22 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361440_uploaded_image1_1593368662.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-144","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike Air Force One","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361439_uploaded_image1_1593368583.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-145","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Wallabies","25 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2361065_uploaded_image1_1593362643.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-146","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Chaussures Huarech","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2360947_uploaded_image1_1593360821.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-147","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets Nike TN","22 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2360268_uploaded_image1_1593350806.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
"1751545808-148","https://sn.coinafrique.com/categorie/chaussures-homme?page=118","Baskets All star","18 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_2359587_uploaded_image1_1593339779.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-homme?page=117"
