web-scraper-order,web-scraper-start-url,V1_type_chaussures,V2_prix,V3_adresse,V4_image_lien-src,Pagination,Pagination-href
"1751543923-480","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165637_uploaded_image1_1680784317.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-481","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165645_uploaded_image1_1680784454.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-482","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165635_uploaded_image1_1680784281.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-483","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4165634_uploaded_image1_1680784244.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-484","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures bébé","2 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4187241_uploaded_image1_1682255769.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-485","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures bébé","Prix sur demande","Dakar, Sénégal","https://images.coinafrique.com/thumb_4187188_uploaded_image1_1682250705.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-486","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4136187_uploaded_image1_1678918009.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-487","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Ballerines  enfant","7 500CFA","Sicap foire, Dakar, Sénégal","https://images.coinafrique.com/thumb_4175703_uploaded_image1_1681413005.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-488","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4124281_uploaded_image1_1678211049.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-489","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures  enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4140244_uploaded_image1_1679226845.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-490","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4140242_uploaded_image1_1679226795.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-491","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Crampons pour enfant","12 000CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_4101596_uploaded_image1_1676845748.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-492","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","2 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4139946_uploaded_image1_1679215303.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-493","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","2 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4139937_uploaded_image1_1679215240.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-494","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures  enfant","2 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_4139933_uploaded_image1_1679181631.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-495","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","12 000CFA","Guediawaye, Dakar, Sénégal","https://images.coinafrique.com/thumb_4111498_uploaded_image1_1677508687.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-496","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Bottes fourrées fille","13 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4110432_uploaded_image1_1677428890.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-497","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Baskets enfant","20 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4096757_uploaded_image1_1676513509.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-498","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","13 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4050259_uploaded_image1_1673728537.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-499","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059363_uploaded_image1_1674301059.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-500","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059370_uploaded_image1_1674301238.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-501","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","5 500CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4059365_uploaded_image1_1674301160.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-502","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures  enfant","20 000CFA","Grand Dakar, Dakar, Sénégal","https://images.coinafrique.com/thumb_4081818_uploaded_image1_1675653272.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-503","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","10 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4028219_uploaded_image1_1672405449.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-504","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Pantoufles","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4060976_uploaded_image1_1674416715.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-505","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4019759_uploaded_image1_1671731981.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-506","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures  enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4040305_uploaded_image2_1673193273.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-507","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussure Jordan enfant","7 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4040246_uploaded_image1_1673189828.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-508","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4038506_uploaded_image1_1673066961.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-509","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures crocs","6 000CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4038403_uploaded_image1_1673050094.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-510","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4002035_uploaded_image1_1670608928.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-511","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","20 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4024385_uploaded_image1_1672137859.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-512","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","15 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4002819_uploaded_image1_1670672099.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-513","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant friperie","7 000CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000084_uploaded_image1_1670513545.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-514","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Baskets enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_4000080_uploaded_image3_1670513440.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-515","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Baskets enfant","20 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3958985_uploaded_image1_1668074060.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-516","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","20 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3934730_uploaded_image1_1666662380.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-517","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussure enfants","15 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3920803_uploaded_image1_1665775387.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-518","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3897399_uploaded_image1_1664399172.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-519","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3897395_uploaded_image1_1664399089.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-520","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3895663_uploaded_image1_1664298673.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-521","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures crocs","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874877_uploaded_image1_1662993378.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-522","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures crocs","3 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3874870_uploaded_image1_1662993234.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-523","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3887647_uploaded_image1_1663793770.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-524","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3886285_uploaded_image1_1663727518.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-525","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures filles","6 000CFA","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_3869546_uploaded_image1_1662655575.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-526","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures fille","3 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3853482_uploaded_image1_1661882915.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-527","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures fille","2 500CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_3853480_uploaded_image1_1661882766.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-528","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3851925_uploaded_image1_1661800790.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-529","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Baskets enfant","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3848408_uploaded_image1_1661541004.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-530","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","5 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3804708_uploaded_image1_1659095376.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-531","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","10 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3824846_uploaded_image1_1660191219.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-532","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Sandales africaines enfants","1 500CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_3778619_uploaded_image1_1657354885.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-533","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777593_uploaded_image1_1657274825.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-534","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","7 000CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_3777592_uploaded_image1_1657274783.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-535","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","12 500CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3771424_uploaded_image1_1656942212.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-536","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Claquettes enfant","1 250CFA","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3768510_uploaded_image1_1656771169.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-537","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures bébé","1 500CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_3704967_uploaded_image1_1653083833.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-538","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","10 000CFA","Hann Bel-Air, Dakar, Sénégal","https://images.coinafrique.com/thumb_3672156_uploaded_image1_1651092639.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-539","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","13 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3699436_uploaded_image1_1652782683.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-540","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Baskets enfant","15 000CFA","Biscuiterie, Dakar, Sénégal","https://images.coinafrique.com/thumb_3690626_uploaded_image1_1652255965.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-541","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","7 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_3641537_uploaded_image1_1649258723.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-542","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3673169_uploaded_image2_1651155111.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-543","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3673165_uploaded_image2_1651154980.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-544","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","10 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_3673159_uploaded_image3_1651154872.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-545","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3669958_uploaded_image3_1650975432.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-546","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3669956_uploaded_image2_1650975375.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-547","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3669952_uploaded_image1_1650975316.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-548","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant","3 500CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_3641983_uploaded_image1_1649278750.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-549","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3641151_uploaded_image2_1649247824.jpeg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-550","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Ballerines enfant","7 000CFA","Grand Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_3617411_uploaded_image1_1647863237.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-551","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Baskets Air Force One","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3599487_uploaded_image1_1646755996.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-552","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfants","5 000CFA","Medina, Dakar, Sénégal","https://images.coinafrique.com/thumb_3579013_uploaded_image1_1645581208.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-553","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3566813_uploaded_image1_1644828469.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543923-554","https://sn.coinafrique.com/categorie/chaussures-enfants?page=2","Chaussures enfant friperie","Prix sur demande","Colobane, Dakar, Sénégal","https://images.coinafrique.com/thumb_3566810_uploaded_image1_1644828396.jpg","chevron_leftprécédent","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-555","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","8 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5388880_uploaded_image1_1750707623.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-556","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","Prix sur demande","Ouakam, Dakar, Sénégal","https://images.coinafrique.com/thumb_5327025_uploaded_image1_1747213897.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-557","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5323154_uploaded_image1_1747018204.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-558","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","3 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5294713_uploaded_image1_1745421584.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-559","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","3 500CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5294302_uploaded_image1_1745410325.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-560","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfant","18 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5284799_uploaded_image1_1744814056.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-561","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfant","18 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5284783_uploaded_image1_1744813725.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-562","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures pour enfants","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5269411_uploaded_image1_1744009165.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-563","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","2 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5253810_uploaded_image1_1743097199.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-564","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","20 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5231318_uploaded_image1_1741923251.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-565","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","15 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5231304_uploaded_image1_1741922219.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-566","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfant","8 500CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181134_uploaded_image1_1739295232.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-567","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfant","7 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181139_uploaded_image1_1739295381.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-568","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfant","10 000CFA","Fass, Dakar, Sénégal","https://images.coinafrique.com/thumb_5181147_uploaded_image1_1739295472.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-569","https://sn.coinafrique.com/categorie/chaussures-enfants","Baskets Nike Jordan","20 000CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5210436_uploaded_image1_1740934512.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-570","https://sn.coinafrique.com/categorie/chaussures-enfants","Ballerines enfants","12 000CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5141832_uploaded_image1_1737242187.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-571","https://sn.coinafrique.com/categorie/chaussures-enfants","Chaussures enfants","2 000CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_5125946_uploaded_image1_1736370156.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-572","https://sn.coinafrique.com/categorie/chaussures-enfants","Baskets enfant","3 500CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080430_uploaded_image1_1733555952.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
"1751543927-573","https://sn.coinafrique.com/categorie/chaussures-enfants","Basket","5 000CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_5080428_uploaded_image1_1733555768.jpg","1","https://sn.coinafrique.com/categorie/chaussures-enfants?page=1"
